2014080100,7
2014080101,4
2014080104,1
2014080105,12
2014080106,57
2014080107,77
2014080108,83
2014080109,84
2014080110,78
2014080111,67
2014080112,63
2014080113,62
2014080114,64
2014080115,73
2014080116,79
2014080117,83
2014080118,83
2014080119,79
2014080120,61
2014080121,58
2014080122,37
2014080123,7
2014080200,5
2014080201,2
2014080202,1
2014080203,1
2014080204,1
2014080205,11
2014080206,42
2014080207,57
2014080208,64
2014080209,73
2014080210,75
2014080211,73
2014080212,77
2014080213,81
2014080214,77
2014080215,80
2014080216,74
2014080217,69
2014080218,64
2014080219,60
2014080220,60
2014080221,55
2014080222,37
2014080223,8
2014080300,6
2014080301,3
2014080305,7
2014080306,39
2014080307,58
2014080308,61
2014080309,72
2014080310,73
2014080311,71
2014080312,72
2014080313,73
2014080314,70
2014080315,71
2014080316,69
2014080317,66
2014080318,61
2014080319,59
2014080320,57
2014080321,51
2014080322,37
2014080323,8
2014080400,6
2014080401,3
2014080405,8
2014080406,54
2014080407,83
2014080408,85
2014080409,83
2014080410,82
2014080411,77
2014080412,69
2014080413,70
2014080414,68
2014080415,78
2014080416,83
2014080417,84
2014080418,81
2014080419,75
2014080420,61
2014080421,56
2014080422,36
2014080423,10
2014080500,6
2014080501,2
2014080504,1
2014080505,8
2014080506,51
2014080507,81
2014080508,84
2014080509,82
2014080510,76
2014080511,69
2014080512,62
2014080513,63
2014080514,65
2014080515,77
2014080516,80
2014080517,80
2014080518,80
2014080519,71
2014080520,52
2014080521,45
2014080522,32
2014080523,9
2014080600,8
2014080601,1
2014080604,1
2014080605,12
2014080606,48
2014080607,74
2014080608,80
2014080609,79
2014080610,75
2014080611,67
2014080612,62
2014080613,66
2014080614,69
2014080615,75
2014080616,75
2014080617,81
2014080618,78
2014080619,71
2014080620,58
2014080621,49
2014080622,32
2014080623,7
2014080700,6
2014080701,3
2014080705,10
2014080706,49
2014080707,76
2014080708,78
2014080709,79
2014080710,73
2014080711,62
2014080712,59
2014080713,58
2014080714,60
2014080715,70
2014080716,75
2014080717,76
2014080718,77
2014080719,70
2014080720,57
2014080721,50
2014080722,33
2014080723,6
2014080800,6
2014080801,2
2014080802,1
2014080803,2
2014080804,2
2014080805,11
2014080806,55
2014080807,76
2014080808,82
2014080809,81
2014080810,79
2014080811,75
2014080812,69
2014080813,70
2014080814,69
2014080815,78
2014080816,81
2014080817,82
2014080818,82
2014080819,74
2014080820,62
2014080821,51
2014080822,32
2014080823,12
2014080900,12
2014080901,10
2014080902,7
2014080903,7
2014080904,8
2014080905,18
2014080906,46
2014080907,64
2014080908,72
2014080909,74
2014080910,72
2014080911,73
2014080912,74
2014080913,74
2014080914,72
2014080915,67
2014080916,66
2014080917,62
2014080918,62
2014080919,57
2014080920,51
2014080921,42
2014080922,29
2014080923,8
2014081000,7
2014081001,3
2014081004,1
2014081005,8
2014081006,41
2014081007,58
2014081008,61
2014081009,68
2014081010,74
2014081011,75
2014081012,74
2014081013,75
2014081014,70
2014081015,74
2014081016,72
2014081017,68
2014081018,56
2014081019,55
2014081020,52
2014081021,47
2014081022,28
2014081023,6
2014081100,5
2014081101,1
2014081319,1
2014081321,1
2014081322,2
2014081323,1
2014081400,1
2014081405,9
2014081406,52
2014081407,81
2014081408,86
2014081409,87
2014081410,82
2014081411,77
2014081412,69
2014081413,70
2014081414,72
2014081415,85
2014081416,89
2014081417,88
2014081418,87
2014081419,77
2014081420,64
2014081421,54
2014081422,32
2014081423,7
2014081500,8
2014081501,2
2014081506,5
2014081507,5
2014081508,5
2014081509,5
2014081510,6
2014081511,5
2014081512,4
2014081513,2
2014081514,2
2014081515,2
2014081516,2
2014081517,3
2014081518,3
2014081519,4
2014081520,4
2014081521,5
2014081522,5
2014081523,1
2014081600,1
2014081604,1
2014081605,9
2014081606,47
2014081607,67
2014081608,71
2014081609,79
2014081610,80
2014081611,80
2014081612,80
2014081613,84
2014081614,82
2014081615,79
2014081616,78
2014081617,70
2014081618,64
2014081619,63
2014081620,58
2014081621,53
2014081622,32
2014081623,9
2014081700,7
2014081701,2
2014081705,11
2014081706,44
2014081707,57
2014081708,67
2014081709,75
2014081710,76
2014081711,73
2014081712,77
2014081713,77
2014081714,78
2014081715,75
2014081716,70
2014081717,65
2014081718,64
2014081719,61
2014081720,55
2014081721,53
2014081722,28
2014081723,7
2014081800,6
2014081801,1
2014081807,1
2014081821,1
2014081822,1
2014081823,1
2014081904,1
2014081905,14
2014081906,58
2014081907,82
2014081908,84
2014081909,84
2014081910,79
2014081911,73
2014081912,69
2014081913,68
2014081914,69
2014081915,76
2014081916,78
2014081917,77
2014081918,77
2014081919,71
2014081920,61
2014081921,53
2014081922,32
2014081923,13
2014082000,11
2014082001,5
2014082002,6
2014082003,5
2014082004,6
2014082005,16
2014082006,47
2014082007,68
2014082008,75
2014082009,75
2014082010,71
2014082011,61
2014082012,57
2014082013,58
2014082014,59
2014082015,62
2014082016,71
2014082017,71
2014082018,71
2014082019,61
2014082020,54
2014082021,44
2014082022,28
2014082023,6
2014082100,13
2014082101,8
2014082102,6
2014082103,6
2014082104,6
2014082105,17
2014082106,51
2014082107,78
2014082108,84
2014082109,83
2014082110,78
2014082111,70
2014082112,64
2014082113,64
2014082114,60
2014082115,71
2014082116,75
2014082117,76
2014082118,75
2014082119,66
2014082120,57
2014082121,51
2014082122,33
2014082123,9
2014082205,12
2014082206,59
2014082207,84
2014082208,87
2014082209,82
2014082210,74
2014082211,72
2014082212,70
2014082213,69
2014082214,67
2014082215,77
2014082216,81
2014082217,80
2014082218,77
2014082219,71
2014082220,64
2014082221,55
2014082222,45
2014082223,12
2014082300,10
2014082301,4
2014082304,1
2014082305,11
2014082306,42
2014082307,62
2014082308,67
2014082309,72
2014082310,75
2014082311,73
2014082312,73
2014082313,78
2014082314,74
2014082315,73
2014082316,72
2014082317,65
2014082318,64
2014082319,60
2014082320,58
2014082321,49
2014082322,33
2014082323,9
2014082400,7
2014082401,3
2014082405,10
2014082406,43
2014082407,61
2014082408,69
2014082409,77
2014082410,79
2014082411,79
2014082412,77
2014082413,80
2014082414,76
2014082415,72
2014082416,67
2014082417,61
2014082418,58
2014082419,55
2014082420,56
2014082421,49
2014082422,35
2014082423,9
2014082500,7
2014082501,3
2014082504,3
2014082505,18
2014082506,60
2014082507,87
2014082508,89
2014082509,86
2014082510,80
2014082511,74
2014082512,70
2014082513,71
2014082514,68
2014082515,80
2014082516,81
2014082517,82
2014082518,79
2014082519,70
2014082520,58
2014082521,52
2014082522,29
2014082523,9
2014082600,6
2014082601,2
2014082602,1
2014082603,2
2014082604,2
2014082605,9
2014082606,58
2014082607,79
2014082608,81
2014082609,79
2014082610,76
2014082611,66
2014082612,64
2014082613,66
2014082614,64
2014082615,77
2014082616,79
2014082617,79
2014082618,79
2014082619,72
2014082620,58
2014082621,53
2014082622,32
2014082623,10
2014082700,8
2014082701,2
2014082705,11
2014082706,51
2014082707,79
2014082708,84
2014082709,83
2014082710,78
2014082711,70
2014082712,62
2014082713,62
2014082714,65
2014082715,77
2014082716,83
2014082717,82
2014082718,82
2014082719,69
2014082720,57
2014082721,52
2014082722,38
2014082723,19
2014082800,13
2014082801,9
2014082802,6
2014082803,6
2014082804,7
2014082805,17
2014082806,56
2014082807,79
2014082808,82
2014082809,85
2014082810,79
2014082811,65
2014082812,63
2014082813,62
2014082814,59
2014082815,66
2014082816,69
2014082817,69
2014082818,68
2014082819,56
2014082820,46
2014082821,41
2014082822,28
2014082823,13
2014082900,13
2014082901,9
2014082902,6
2014082903,6
2014082904,6
2014082905,14
2014082906,53
2014082907,80
2014082908,83
2014082909,81
2014082910,79
2014082911,66
2014082912,65
2014082913,65
2014082914,64
2014082915,69
2014082916,77
2014082917,76
2014082918,76
2014082919,70
2014082920,56
2014082921,49
2014082922,32
2014082923,11
2014083000,8
2014083001,2
2014083005,11
2014083006,44
2014083007,70
2014083008,78
2014083009,82
2014083010,82
2014083011,79
2014083012,80
2014083013,77
2014083014,73
2014083015,71
2014083016,64
2014083017,60
2014083018,59
2014083019,54
2014083020,52
2014083021,49
2014083022,34
2014083023,9
2014083100,6
2014083101,3
2014083104,2
2014083105,12
2014083106,48
2014083107,62
2014083108,71
2014083109,75
2014083110,76
2014083111,75
2014083112,76
2014083113,76
2014083114,70
2014083115,70
2014083116,66
2014083117,63
2014083118,59
2014083119,57
2014083120,55
2014083121,53
2014083122,30
2014083123,9
2014090100,7
2014090104,1
2014090105,14
2014090106,59
2014090107,90
2014090108,89
2014090109,87
2014090110,84
2014090111,80
2014090112,72
2014090113,72
2014090114,72
2014090115,84
2014090116,89
2014090117,92
2014090118,90
2014090119,77
2014090120,65
2014090121,57
2014090122,33
2014090123,7
2014090200,6
2014090201,2
2014090204,1
2014090205,12
2014090206,58
2014090207,87
2014090208,89
2014090209,88
2014090210,85
2014090211,76
2014090212,74
2014090213,73
2014090214,73
2014090215,88
2014090216,90
2014090217,90
2014090218,89
2014090219,81
2014090220,74
2014090221,63
2014090222,42
2014090223,9
2014090300,7
2014090301,2
2014090305,9
2014090306,54
2014090307,87
2014090308,88
2014090309,87
2014090310,85
2014090311,83
2014090312,76
2014090313,73
2014090314,76
2014090315,80
2014090316,83
2014090317,83
2014090318,83
2014090319,78
2014090320,63
2014090321,50
2014090322,34
2014090323,8
2014090400,6
2014090401,2
2014090404,1
2014090405,15
2014090406,61
2014090407,88
2014090408,87
2014090409,84
2014090410,84
2014090411,80
2014090412,76
2014090413,73
2014090414,73
2014090415,84
2014090416,87
2014090417,87
2014090418,87
2014090419,78
2014090420,69
2014090421,58
2014090422,36
2014090423,6
2014090500,5
2014090501,1
2014090505,14
2014090506,54
2014090507,84
2014090508,87
2014090509,87
2014090510,79
2014090511,72
2014090512,67
2014090513,66
2014090514,64
2014090515,75
2014090516,84
2014090517,84
2014090518,83
2014090519,81
2014090520,67
2014090521,58
2014090522,46
2014090523,12
2014090600,6
2014090601,2
2014090604,1
2014090605,14
2014090606,43
2014090607,60
2014090608,72
2014090609,80
2014090610,81
2014090611,82
2014090612,83
2014090613,83
2014090614,85
2014090615,85
2014090616,81
2014090617,73
2014090618,76
2014090619,69
2014090620,64
2014090621,57
2014090622,44
2014090623,11
2014090700,6
2014090701,2
2014090704,1
2014090705,12
2014090706,47
2014090707,66
2014090708,74
2014090709,84
2014090710,83
2014090711,83
2014090712,85
2014090713,83
2014090714,82
2014090715,85
2014090716,84
2014090717,80
2014090718,73
2014090719,70
2014090720,64
2014090721,60
2014090722,44
2014090723,14
2014090800,8
2014090801,2
2014090804,1
2014090805,12
2014090806,49
2014090807,74
2014090808,76
2014090809,80
2014090810,81
2014090811,82
2014090812,81
2014090813,85
2014090814,88
2014090815,91
2014090816,87
2014090817,85
2014090818,85
2014090819,80
2014090820,71
2014090821,70
2014090822,59
2014090823,28
2014090900,13
2014090901,6
2014090902,2
2014090904,1
2014090905,16
2014090906,57
2014090907,90
2014090908,91
2014090909,88
2014090910,84
2014090911,78
2014090912,75
2014090913,71
2014090914,72
2014090915,81
2014090916,85
2014090917,89
2014090918,89
2014090919,81
2014090920,62
2014090921,54
2014090922,35
2014090923,9
2014091000,7
2014091001,2
2014091004,1
2014091005,13
2014091006,64
2014091007,85
2014091008,88
2014091009,86
2014091010,81
2014091011,75
2014091012,68
2014091013,69
2014091014,66
2014091015,79
2014091016,86
2014091017,88
2014091018,87
2014091019,81
2014091020,64
2014091021,56
2014091022,41
2014091023,9
2014091100,8
2014091101,3
2014091102,2
2014091103,2
2014091104,2
2014091105,15
2014091106,64
2014091107,87
2014091108,88
2014091109,87
2014091110,82
2014091111,76
2014091112,71
2014091113,67
2014091114,66
2014091115,76
2014091116,84
2014091117,84
2014091118,84
2014091119,74
2014091120,67
2014091121,54
2014091122,37
2014091123,9
2014091200,8
2014091201,3
2014091205,13
2014091206,60
2014091207,89
2014091208,90
2014091209,84
2014091210,80
2014091211,74
2014091212,71
2014091213,71
2014091214,71
2014091215,82
2014091216,84
2014091217,83
2014091218,82
2014091219,78
2014091220,66
2014091221,58
2014091222,37
2014091223,12
2014091300,9
2014091301,3
2014091305,11
2014091306,50
2014091307,70
2014091308,75
2014091309,78
2014091310,79
2014091311,78
2014091312,73
2014091313,73
2014091314,74
2014091315,76
2014091316,78
2014091317,75
2014091318,72
2014091319,71
2014091320,68
2014091321,62
2014091322,44
2014091323,10
2014091400,8
2014091401,3
2014091404,1
2014091405,15
2014091406,49
2014091407,67
2014091408,71
2014091409,77
2014091410,78
2014091411,80
2014091412,80
2014091413,81
2014091414,76
2014091415,80
2014091416,79
2014091417,73
2014091418,68
2014091419,65
2014091420,62
2014091421,59
2014091422,36
2014091423,10
2014091500,8
2014091501,3
2014091505,16
2014091506,58
2014091507,85
2014091508,88
2014091509,87
2014091510,80
2014091511,72
2014091512,68
2014091513,68
2014091514,66
2014091515,80
2014091516,86
2014091517,88
2014091518,89
2014091519,82
2014091520,67
2014091521,55
2014091522,39
2014091523,12
2014091600,10
2014091601,2
2014091605,12
2014091606,57
2014091607,87
2014091608,87
2014091609,84
2014091610,79
2014091611,73
2014091612,70
2014091613,66
2014091614,64
2014091615,74
2014091616,86
2014091617,87
2014091618,87
2014091619,77
2014091620,67
2014091621,58
2014091622,40
2014091623,10
2014091700,9
2014091701,2
2014091702,1
2014091703,1
2014091704,1
2014091705,17
2014091706,60
2014091707,86
2014091708,84
2014091709,84
2014091710,81
2014091711,72
2014091712,68
2014091713,65
2014091714,68
2014091715,80
2014091716,86
2014091717,86
2014091718,84
2014091719,74
2014091720,65
2014091721,53
2014091722,39
2014091723,10
2014091800,9
2014091801,4
2014091805,10
2014091806,57
2014091807,78
2014091808,79
2014091809,76
2014091810,70
2014091811,62
2014091812,61
2014091813,66
2014091814,68
2014091815,80
2014091816,84
2014091817,83
2014091818,81
2014091819,75
2014091820,58
2014091821,54
2014091822,33
2014091823,7
2014091900,7
2014091901,3
2014091902,1
2014091903,1
2014091904,1
2014091905,14
2014091906,56
2014091907,76
2014091908,80
2014091909,78
2014091910,74
2014091911,68
2014091912,67
2014091913,64
2014091914,62
2014091915,75
2014091916,83
2014091917,83
2014091918,84
2014091919,80
2014091920,67
2014091921,57
2014091922,39
2014091923,9
2014092000,9
2014092001,2
2014092002,1
2014092003,1
2014092005,12
2014092006,46
2014092007,65
2014092008,73
2014092009,77
2014092010,75
2014092011,75
2014092012,75
2014092013,77
2014092014,75
2014092015,75
2014092016,73
2014092017,68
2014092018,66
2014092019,66
2014092020,59
2014092021,51
2014092022,36
2014092023,9
2014092100,7
2014092105,5
2014092106,41
2014092107,55
2014092108,67
2014092109,74
2014092110,73
2014092111,72
2014092112,71
2014092113,74
2014092114,72
2014092115,72
2014092116,66
2014092117,63
2014092118,59
2014092119,60
2014092120,55
2014092121,49
2014092122,35
2014092123,9
2014092200,8
2014092201,3
2014092205,11
2014092206,59
2014092207,84
2014092208,84
2014092209,83
2014092210,81
2014092211,73
2014092212,74
2014092213,68
2014092214,69
2014092215,81
2014092216,89
2014092217,87
2014092218,89
